"Zeit";"Position";"Signalgeschwindigkeit"
12,51876;1,692656;1,448624
12,52027;1,695039;1,579136
12,52199;1,697303;1,320607
12,52352;1,699874;1,67558
12,52505;1,702176;1,502762
12,52666;1,704474;1,427889
12,52828;1,706888;1,487765
12,52982;1,709321;1,582661
12,53136;1,711628;1,496031
12,53297;1,713941;1,442888
12,53469;1,716345;1,394393
12,53655;1,718931;1,38926
12,53822;1,721723;1,673975
12,53992;1,724226;1,473878
12,54157;1,726772;1,53675
12,54339;1,729258;1,371459
12,54507;1,731976;1,615119
12,54675;1,734501;1,500299
12,54837;1,737025;1,561051
12,54995;1,739451;1,537668
12,55286;1,741817;0,8133866
12,55447;1,746181;2,709073
12,55609;1,748598;1,493081
12,56428;1,751025;0,2964183
12,56818;1,763309;3,148432
12,56984;1,769161;3,510703
12,57143;1,771662;1,581015
12,57294;1,774034;1,564691
12,57449;1,776308;1,47269
12,57616;1,778625;1,380004
12,57771;1,781143;1,627416
12,57926;1,783464;1,499494
12,58078;1,785785;1,53049
12,58255;1,788061;1,284564
12,58408;1,790717;1,73418
12,58557;1,793016;1,539777
12,58709;1,795254;1,477333
12,58865;1,797527;1,453471
12,59015;1,799873;1,561057
12,59162;1,802127;1,54036
12,59309;1,804322;1,495741
12,5946;1,806523;1,453321
12,59617;1,808795;1,445959
12,59768;1,811152;1,563362
12,59917;1,813413;1,513271
12,60067;1,815655;1,500832
12,6023;1,817895;1,374164
12,60379;1,820341;1,632919
12,60534;1,822587;1,452745
12,60692;1,824906;1,469684
12,60841;1,827274;1,590472
12,60988;1,829506;1,518743
12,6115;1,831711;1,359609
12,61388;1,834144;1,0209
12,61912;1,83057;0,6819627
12,62067;1,822708;5,087008
12,62237;1,820389;1,361442
12,62396;1,817835;1,604787
12,62553;1,815448;1,523745
12,6271;1,813098;1,499529
12,62858;1,810747;1,582583
12,63004;1,808518;1,526833
12,63153;1,806329;1,468545
12,63308;1,804093;1,446693
12,63461;1,801775;1,513008
12,63618;1,799476;1,464836
12,63779;1,797123;1,463269
12,63937;1,79471;1,529215
12,64086;1,792343;1,587618
12,64251;1,790107;1,352779
12,64398;1,787628;1,686953
12,6455;1,785423;1,4494
12,64699;1,783142;1,529597
12,64847;1,780904;1,515675
12,64998;1,77869;1,466821
12,65146;1,776426;1,529884
12,65296;1,774206;1,476853
12,65444;1,771951;1,520029
12,65597;1,769725;1,459583
12,65745;1,767438;1,548139
12,65896;1,765223;1,4667
12,66043;1,762957;1,541425
12,66218;1,760751;1,260797
12,6637;1,758128;1,726707
12,66518;1,755849;1,537608
12,66668;1,753626;1,484643
12,67091;1,751379;0,529991
12,67254;1,745022;3,910821
12,67407;1,742584;1,590831
12,6756;1,740284;1,509645
12,6771;1,738;1,515843
12,67857;1,735739;1,543024
12,68001;1,733541;1,519374
12,68162;1,731372;1,349343
12,68308;1,72896;1,649236
12,68454;1,726766;1,506469
12,68601;1,724582;1,490686
12,68753;1,722385;1,439726
12,68899;1,720095;1,573618
12,6905;1,717912;1,441423
12,69204;1,715641;1,47813
12,69422;1,713336;1,055507
12,72316;1,7203;3,563286
12,72478;1,723231;1,801989
12,72666;1,725671;1,300407
12,72832;1,728486;1,700973
12,72989;1,730968;1,573687
12,73162;1,733334;1,371086
12,73328;1,735923;1,561059
12,7348;1,73841;1,629123
12,73634;1,7407;1,494687
12,73801;1,742998;1,369231
12,73972;1,745516;1,474512
12,74133;1,748077;1,592026
12,7431;1,75049;1,36592
12,74475;1,75314;1,599024
12,74638;1,755625;1,532617
12,74797;1,758058;1,523085
12,74953;1,760454;1,538552
12,75112;1,76279;1,47014
12,754;1,765173;0,8269209
12,75571;1,769497;2,527326
12,75747;1,772063;1,457213
12,75911;1,774704;1,612947
12,76064;1,77716;1,607426
12,76231;1,779452;1,373783
12,76382;1,781955;1,650814
12,76533;1,784229;1,513783
12,76681;1,786483;1,517654
12,7683;1,78871;1,498477
12,76977;1,790939;1,515294
12,77125;1,793146;1,485642
12,77271;1,795374;1,527566
12,77692;1,797562;0,5206507
12,77855;1,803866;3,861741
12,7801;1,806315;1,579308
12,78179;1,808641;1,374825
12,78338;1,811178;1,593625
12,78489;1,813566;1,588321
12,78645;1,815822;1,441989
12,78801;1,818168;1,505955
12,78956;1,820505;1,505494
12,79117;1,822834;1,442803
12,79285;1,825254;1,447419
12,79461;1,827763;1,420682
12,79628;1,830412;1,58615
12,79792;1,832916;1,531535
12,79945;1,83537;1,595894
12,80103;1,837675;1,46788
12,80297;1,840032;1,209472
12,80456;1,842954;1,845275
12,80618;1,845329;1,460774
12,80791;1,847768;1,411949
12,80958;1,850359;1,55584
12,81111;1,852858;1,632215
12,81263;1,855154;1,507058
12,81412;1,857439;1,534051
12,81566;1,859673;1,447657
12,81716;1,861988;1,550343
12,81863;1,864228;1,519407
12,82012;1,86644;1,485093
12,82187;1,868674;1,274391
12,82337;1,871303;1,75141
12,82487;1,873554;1,503088
12,82641;1,875801;1,461638
12,82793;1,878107;1,518194
12,83214;1,880386;0,5405029
12,83378;1,886708;3,864993
12,8356;1,889162;1,347208
12,83804;1,891894;1,120196
12,84041;1,888236;1,544206
12,84209;1,884682;2,117974
12,84372;1,882165;1,537393
12,84522;1,879709;1,637717
12,84676;1,87746;1,461988
12,84823;1,875153;1,57562
12,84969;1,872956;1,50062
12,85115;1,87076;1,506038
12,85262;1,868573;1,480794
12,85414;1,866357;1,458624
12,85563;1,864079;1,535158
12,85711;1,861853;1,501392
12,85858;1,859629;1,510314
12,86004;1,85742;1,520895
12,86182;1,855241;1,223011
12,86335;1,852569;1,747062
12,86485;1,850275;1,526729
12,86635;1,848021;1,499095
12,86784;1,845766;1,516918
12,8693;1,843536;1,526803
12,87078;1,841345;1,485287
12,87227;1,839132;1,483701
12,87374;1,836895;1,514634
12,87522;1,83468;1,495871
12,87672;1,832459;1,483053
12,87826;1,830212;1,465086
12,88243;1,827911;0,5512933
12,88421;1,821652;3,511408
12,8858;1,818979;1,683931
12,88737;1,816597;1,512467
12,88905;1,814235;1,40772
12,89069;1,811718;1,537299
12,8922;1,809262;1,629399
12,89373;1,807001;1,476685
12,89525;1,804705;1,505769
12,89679;1,802417;1,4847
12,89832;1,800106;1,511101
12,89979;1,797812;1,562876
12,90136;1,79561;1,403642
12,90299;1,793257;1,440759
12,90453;1,790807;1,590076
12,90603;1,788495;1,547526
12,90751;1,786255;1,509433
12,90903;1,784029;1,46432
12,9105;1,781748;1,555551
12,91205;1,779549;1,414168
12,91357;1,777216;1,540846
12,91515;1,774945;1,437317
12,91683;1,772575;1,406457
12,91849;1,770048;1,519646
12,92007;1,767553;1,587536
12,92173;1,765196;1,415167
12,92337;1,762697;1,522923
12,92498;1,760237;1,526459
12,92652;1,757818;1,574401
12,92804;1,755514;1,514964
12,92958;1,753233;1,485052
12,93109;1,750929;1,524847
12,93259;1,748662;1,510895
12,93408;1,746412;1,512003
12,93823;1,744179;0,5369393
12,93987;1,737943;3,817207
12,94147;1,735492;1,528538
12,94314;1,733087;1,438182
12,94465;1,730579;1,668962
12,94616;1,728325;1,488129
12,94766;1,726052;1,516631
12,94991;1,723805;0,9975379
12,95238;1,727184;1,372316
12,95544;1,730878;1,205711
12,95709;1,735474;2,78922
12,95863;1,737945;1,601508
12,9602;1,74026;1,47168
12,96183;1,742619;1,45408
12,96336;1,745053;1,587979
12,96494;1,747352;1,457783
12,9666;1,749718;1,41761
12,96811;1,752221;1,660579
12,9696;1,754482;1,516664
12,97113;1,756719;1,467835
12,97268;1,759004;1,47226
12,97415;1,761332;1,582247
12,97565;1,763539;1,470833
12,97711;1,76579;1,547524
12,97861;1,767972;1,445533
12,98021;1,770236;1,419258
12,98188;1,772629;1,429088
12,98348;1,775141;1,574462
12,98504;1,777534;1,531133
12,98659;1,779878;1,51926
12,9908;1,782193;0,5490244
12,99245;1,788517;3,840907
12,99399;1,790987;1,601153
12,99552;1,793301;1,510861
12,99699;1,795598;1,559115
12,99853;1,797808;1,435467
13,0001;1,800117;1,475718
13,00183;1,802464;1,359531
13,00343;1,805054;1,617452
13,00493;1,807456;1,59805
13,00646;1,80971;1,473539
13,00802;1,812005;1,469675
13,00957;1,814347;1,516493
13,01105;1,816664;1,555467
13,01255;1,818898;1,498994
13,01402;1,821133;1,520334
13,01547;1,823339;1,513573
13,01695;1,825525;1,481893
13,01841;1,827738;1,517692
13,01997;1,829925;1,399254
13,02158;1,832269;1,453963
13,02331;1,834688;1,396522
13,02497;1,837286;1,570717
13,02651;1,839766;1,603973
13,02805;1,842086;1,511828
13,02969;1,844388;1,400627
13,03121;1,846854;1,625188
13,03269;1,849129;1,538229
13,03414;1,851348;1,52414
13,03561;1,853531;1,485191
13,0371;1,855737;1,481986
13,03854;1,857969;1,548927
13,04;1,860131;1,483388
13,04161;1,862317;1,360516
13,04588;1,864727;0,5640192
13,04765;1,871137;3,624477
13,04926;1,873789;1,647606
13,05093;1,876204;1,441584
13,05266;1,878717;1,455775
13,05431;1,881306;1,568015
13,0559;1,883783;1,557939
13,05738;1,886168;1,611476
13,05893;1,888387;1,429099
13,0606;1,890717;1,402243
13,06309;1,893209;1,000164
13,0654;1,889472;1,617608
13,06712;1,886006;2,018761
13,06868;1,88343;1,64415
13,07023;1,881081;1,519311
13,07175;1,878761;1,527722
13,07335;1,876483;1,418366
13,07487;1,874074;1,592557
13,07643;1,871806;1,447672
13,07793;1,869455;1,565639
13,07948;1,867203;1,454735
13,081;1,86488;1,534198
13,08263;1,86261;1,386359
13,08417;1,860153;1,595341
13,08571;1,857843;1,505442
13,08722;1,855542;1,516609
13,0887;1,853266;1,541061
13,09015;1,85105;1,535216
13,09162;1,848885;1,47178
13,09317;1,846679;1,417036
13,0947;1,844343;1,5284
13,09906;1,842051;0,5264726
13,10067;1,83552;4,03874
13,10237;1,833095;1,432356
13,10396;1,830555;1,589358
13,10549;1,828157;1,567477
13,10697;1,825863;1,557726
13,10847;1,823654;1,472515
13,10994;1,821404;1,525533
13,11148;1,819191;1,441743
13,11302;1,816889;1,492319
13,11476;1,814575;1,330412
13,11648;1,811967;1,510933
13,1181;1,809377;1,599223
13,11984;1,806947;1,400384
13,12147;1,804345;1,594034
13,12328;1,801897;1,354142
13,12488;1,799185;1,697172
13,12655;1,796787;1,433634
13,12814;1,794279;1,577958
13,12977;1,791895;1,457934
13,13132;1,789442;1,587554
13,13284;1,787124;1,525461
13,13439;1,784845;1,473011
13,13625;1,782524;1,247456
13,13791;1,779734;1,682181
13,13954;1,777245;1,524086
13,14105;1,774796;1,618983
13,14268;1,772527;1,393496
13,1442;1,770085;1,606894
13,14574;1,767805;1,478693
13,14727;1,765492;1,512094
13,14957;1,763197;0,9992689
13,17653;1,766185;1,54557
13,17829;1,769085;1,648932
13,17986;1,771723;1,682235
13,18139;1,774075;1,529656
13,18314;1,776381;1,320626
13,18463;1,779001;1,763344
13,18655;1,781229;1,161159
13,18821;1,784108;1,724992
13,18982;1,786611;1,56252
13,19148;1,789014;1,444557
13,19298;1,791509;1,659322
13,19452;1,793765;1,464916
13,19602;1,796074;1,541637
13,19754;1,798322;1,48427
13,19904;1,800593;1,507484
13,20051;1,802853;1,537941
13,20217;1,805057;1,327827
13,2037;1,807547;1,624669
13,2052;1,809845;1,540383
13,20667;1,812084;1,521888
13,21099;1,81429;0,5104713
13,2126;1,820773;4,021862
13,2141;1,823191;1,614021
13,21556;1,825438;1,533563
13,21704;1,827635;1,491512
13,21855;1,829846;1,464136
13,22004;1,83211;1,51819
13,22176;1,834347;1,297454
13,22331;1,836934;1,674425
13,22493;1,839251;1,427207
13,22647;1,841686;1,584596
13,22798;1,843991;1,5275
13,22947;1,846255;1,513955
13,23101;1,848498;1,461967
13,23256;1,850799;1,476861
13,23411;1,853136;1,517005
13,23556;1,855447;1,589102
13,23708;1,857628;1,438752
13,23856;1,859902;1,536176
13,24002;1,862123;1,511661
13,24164;1,864326;1,361676
13,24316;1,866753;1,596829
13,24466;1,869034;1,526795
13,24615;1,871274;1,502994
13,24762;1,873509;1,518372
13,24913;1,875718;1,459936
13,2506;1,877987;1,545426
13,25211;1,880189;1,456897
13,25373;1,882457;1,405391
13,25522;1,884877;1,62208
13,25671;1,887115;1,501513
13,25817;1,889351;1,529336
13,25965;1,891544;1,480039
13,2612;1,893767;1,439654
13,26574;1,896083;0,5093611
13,26739;1,902902;4,141629
13,2689;1,905372;1,630188
13,27037;1,907645;1,549363
13,27192;1,909845;1,41933
13,2735;1,91217;1,472732
13,27517;1,914539;1,418842
13,27673;1,917042;1,599433
13,27825;1,91939;1,548243
13,27992;1,921665;1,360894
13,28143;1,924173;1,660892
13,2831;1,926437;1,360387
13,28458;1,928934;1,680661
13,28736;1,931163;0,8026576
13,2897;1,926998;1,781637
13,29134;1,923492;2,133047
13,293;1,921026;1,487168
13,2946;1,918539;1,552593
13,29632;1,916137;1,394141
13,29805;1,913551;1,499277
13,29964;1,910965;1,621471
13,30126;1,908573;1,479519
13,30309;1,906147;1,327825
13,30463;1,903407;1,771493
13,30613;1,901087;1,547399
13,30765;1,898838;1,483981
13,30918;1,896564;1,480297
13,31072;1,89426;1,501088
13,3122;1,891958;1,557755
13,31375;1,889742;1,426446
13,31569;1,887411;1,200504
13,32042;1,884498;0,6166024
13,32231;1,877413;3,737316
13,32392;1,874569;1,768824
13,32543;1,872158;1,598995
13,3269;1,869895;1,534631
13,32837;1,867684;1,505434
13,32987;1,865481;1,474401
13,33139;1,863239;1,46885
13,33285;1,86095;1,5645
13,33435;1,858755;1,470725
13,33582;1,856517;1,519718
13,33725;1,854307;1,54335
13,33888;1,85216;1,320946
13,34062;1,849722;1,401084
13,34232;1,847111;1,530784
13,34379;1,844553;1,73954
13,34527;1,842348;1,492476
13,34676;1,840131;1,485901
13,34832;1,837893;1,43274
13,34983;1,83555;1,560216
13,35128;1,833298;1,548614
13,35277;1,831116;1,463587
13,3543;1,82888;1,464219
13,35584;1,826589;1,481634
13,35863;1,82427;0,8338948
13,36022;1,820099;2,612823
13,36205;1,817704;1,310135
13,36359;1,814962;1,781787
13,3651;1,812654;1,523195
13,36657;1,810381;1,555202
13,36809;1,808189;1,436212
13,36969;1,805899;1,433437
13,37117;1,803503;1,616479
13,37282;1,801279;1,345613
13,37502;1,798801;1,129666
13,40041;1,801683;1,530746
13,40217;1,804507;1,605541
13,40372;1,807146;1,696475
13,40529;1,809479;1,488291
13,40697;1,81183;1,397897
13,40851;1,814354;1,636518
13,41001;1,816666;1,549625
13,41147;1,818905;1,528702
13,41297;1,821101;1,459793
13,41449;1,823359;1,489742
13,41598;1,825631;1,528213
13,41746;1,827862;1,503332
13,41896;1,830088;1,483937
13,42048;1,832337;1,48074
13,42224;1,834616;1,295058
13,42389;1,837256;1,60105
13,42544;1,839729;1,589534
13,42697;1,842063;1,530357
13,43144;1,84435;0,5118917
13,43308;1,851053;4,085815
13,43457;1,853514;1,644645
13,43605;1,855758;1,520256
13,43757;1,857972;1,456863
13,43905;1,860252;1,543877
13,44053;1,862468;1,489876
13,44222;1,864698;1,320954
13,44378;1,86723;1,624115
13,44542;1,869569;1,431548
13,44691;1,87202;1,635736
13,44838;1,874267;1,532737
13,44991;1,876467;1,436303
13,45142;1,878764;1,523564
13,45293;1,881025;1,499403
13,4544;1,883288;1,540064
13,45588;1,885491;1,480325
13,45747;1,887724;1,410124
13,45899;1,890099;1,55797
13,46046;1,892386;1,554689
13,4621;1,894592;1,351253
13,46359;1,897041;1,643397
13,46507;1,899277;1,504619
13,46676;1,901505;1,321923
13,46837;1,904034;1,566417
13,46993;1,906455;1,552243
13,47147;1,908795;1,521232
13,47301;1,911103;1,501364
13,47452;1,913408;1,521852
13,47601;1,91568;1,522999
13,47763;1,917917;1,384359
13,47911;1,920342;1,636141
13,48058;1,922565;1,5131
13,48222;1,924769;1,341023
13,48671;1,927233;0,5498919
13,48837;1,933957;4,039023
13,48991;1,936454;1,624221
13,49137;1,93876;1,574562
13,49284;1,940957;1,496531
13,49432;1,943159;1,493714
13,49603;1,945371;1,290837
13,49764;1,94794;1,594487
13,49916;1,950358;1,588961
13,50075;1,95264;1,440201
13,50245;1,955017;1,396296
13,50392;1,95757;1,733041
13,50536;1,95978;1,536527
13,5068;1,961938;1,494886
13,50839;1,964103;1,368236
13,51118;1,966476;0,8512201
13,51343;1,962294;1,856313
13,51501;1,958914;2,136888
13,51659;1,956542;1,498379
13,51815;1,954167;1,528023
13,51971;1,951835;1,489773
13,52129;1,949488;1,490551
13,52296;1,947126;1,415525
13,5245;1,944622;1,618853
13,52607;1,942303;1,479415
13,52759;1,939951;1,544546
13,52908;1,937667;1,536322
13,53058;1,935437;1,488286
13,53206;1,933189;1,517912
13,53355;1,930968;1,490576
13,53503;1,928733;1,514038
13,5365;1,926518;1,504574
13,54068;1,924311;0,5274395
13,54254;1,918032;3,383313
13,54404;1,915248;1,855647
13,54552;1,912998;1,519786
13,54697;1,910777;1,528577
13,54844;1,908598;1,481365
13,54991;1,906391;1,508203
13,55139;1,904196;1,475768
13,55287;1,901965;1,508088
13,55438;1,899747;1,476865
13,55583;1,897493;1,5536
13,55733;1,895317;1,449169
13,56049;1,893065;0,7124125
13,56216;1,888323;2,84182
13,56377;1,88582;1,552849
13,56531;1,883402;1,565428
13,56683;1,881085;1,530497
13,56841;1,878814;1,432723
13,57004;1,876437;1,461155
13,57157;1,873997;1,592491
13,57317;1,871698;1,437879
13,57475;1,8693;1,520928
13,5763;1,866936;1,522778
13,57776;1,864606;1,592473
13,57924;1,862412;1,486764
13,58071;1,860198;1,503679
13,58235;1,85799;1,343443
13,58381;1,855524;1,688506
13,58528;1,853334;1,499501
13,58677;1,851143;1,464305
13,58827;1,848898;1,499293
13,5898;1,846652;1,469291
13,59137;1,84436;1,455732
13,59286;1,841997;1,584314
13,59435;1,839761;1,501682
13,59859;1,837527;0,526774
13,6002;1,831165;3,956467
13,60188;1,828753;1,433743
13,60342;1,82623;1,640106
13,60503;1,823922;1,437775
13,60654;1,821514;1,59385
13,60803;1,819248;1,516585
13,60952;1,817007;1,508978
13,61097;1,81478;1,535238
13,61246;1,812603;1,464175
13,61484;1,810373;0,9342365
13,65392;1,813066;0,3247621
13,65765;1,825507;3,331424
13,65932;1,831108;3,367777
13,66086;1,833603;1,618957
13,66253;1,835914;1,385357
13,664;1,838417;1,697273
13,66547;1,840629;1,503895
13,66704;1,842835;1,410347
13,66858;1,845181;1,523337
13,67017;1,847492;1,453444
13,67175;1,849876;1,508461
13,67331;1,852247;1,514385
13,67481;1,854596;1,568937
13,67642;1,856841;1,39677
13,67796;1,859252;1,565236
13,67948;1,861563;1,515347
13,681;1,863851;1,505058
13,6827;1,86613;1,341982
13,68434;1,868679;1,550482
13,68589;1,871144;1,597284
13,68753;1,873459;1,408349
13,68916;1,875925;1,518584
13,69074;1,87836;1,534214
13,69236;1,880741;1,468068
13,69388;1,883174;1,603151
13,69539;1,885451;1,514685
13,69692;1,887705;1,471711
13,69848;1,890003;1,472545
13,70002;1,892343;1,512964
13,70168;1,894664;1,401285
13,70315;1,897148;1,686444
13,70465;1,899357;1,476513
13,70613;1,901602;1,516023
13,71052;1,903822;0,5061769
13,71223;1,910403;3,833041
13,71383;1,912979;1,615784
13,71539;1,91537;1,530935
13,71689;1,917712;1,561721
13,71842;1,919962;1,470367
13,71994;1,922257;1,50954
13,72142;1,924538;1,544779
13,72308;1,926753;1,3319
13,72456;1,929247;1,680885
13,72608;1,931473;1,463832
13,72759;1,933753;1,51633
13,7291;1,936009;1,493154
13,73055;1,938276;1,558607
13,73203;1,940457;1,480448
13,73356;1,942667;1,438051
13,73507;1,944973;1,527557
13,73666;1,947237;1,427535
13,73826;1,949615;1,488363
13,73983;1,952013;1,52432
13,74138;1,954372;1,522644
13,74314;1,956696;1,323002
13,74471;1,95933;1,678697
13,7463;1,961685;1,480279
13,74785;1,964071;1,537003
13,74934;1,966399;1,556127
13,75081;1,968643;1,531773
13,75228;1,970841;1,496794
13,75394;1,973043;1,328663
13,75556;1,97553;1,530155
13,75708;1,977967;1,604683
13,75857;1,980245;1,527337
13,76149;1,982483;0,7669963
13,76593;1,986859;0,985593
13,76761;1,993519;3,950567
13,76916;1,996047;1,633823
13,77069;1,998369;1,51501
13,77223;2,000668;1,501073
13,77464;2,002964;0,9498097
13,77701;1,999337;1,533598
13,77854;1,995789;2,318742
13,78008;1,993494;1,490639
13,78178;1,991184;1,357288
13,78337;1,988632;1,605782
13,78504;1,986248;1,430726
13,78666;1,983748;1,541122
13,78825;1,981315;1,529768
13,78983;1,97893;1,511989
13,79138;1,976563;1,523439
13,79286;1,974233;1,572298
13,79442;1,972009;1,427923
13,79594;1,969674;1,539325
13,79747;1,967398;1,479652
13,799;1,965091;1,513222
13,80047;1,962804;1,552132
13,80215;1,960594;1,316814
13,80371;1,958077;1,61944
13,80524;1,955745;1,515666
13,80678;1,953437;1,497095
13,80825;1,951125;1,580845
13,80976;1,948931;1,452338
13,81128;1,946665;1,490234
13,81279;1,944384;1,505975
13,81698;1,942112;0,5424504
13,81879;1,93583;3,466496
13,82041;1,933111;1,681168
13,82216;1,930686;1,383105
13,82368;1,928055;1,739579
13,82525;1,925787;1,440108
13,82673;1,923424;1,600901
13,82825;1,92121;1,452475
13,82977;1,918924;1,50914
13,83135;1,916652;1,431503
13,83287;1,914271;1,571882
13,83438;1,911998;1,506696
13,83599;1,909736;1,400951
13,83761;1,907314;1,496506
13,83915;1,904886;1,577656
13,84065;1,902578;1,539757
13,84233;1,90033;1,333241
13,84386;1,8978;1,663506
13,84539;1,895519;1,491461
13,84686;1,893224;1,552617
13,8484;1,891008;1,438495
13,84995;1,888696;1,497376
13,85142;1,886381;1,568807
13,85304;1,884167;1,36724
13,85475;1,881738;1,419669
13,8564;1,879172;1,5621
13,85799;1,876708;1,550283
13,85958;1,874324;1,498338
13,86111;1,871937;1,55409
13,86282;1,869633;1,346487
13,86444;1,867066;1,586485
13,866;1,86464;1,55615
13,86757;1,862301;1,486688
13,8727;1,859941;0,4604043
13,90464;1,862921;1,717766
13,90627;1,865522;1,594083
13,90782;1,867971;1,579765
13,90931;1,870295;1,566932
13,9108;1,872521;1,495664
13,91228;1,874753;1,500092
13,91378;1,876984;1,494087
13,91525;1,879225;1,518803
13,91688;1,881438;1,357273
13,92122;1,883883;0,5638337
13,92301;1,890389;3,639024
13,92455;1,893071;1,739239
13,92608;1,895384;1,510612
13,92765;1,89768;1,464537
13,92919;1,900033;1,522955
13,93074;1,90235;1,493074
13,93239;1,904677;1,417416
13,93394;1,907141;1,583327
13,93548;1,909474;1,514958
13,93709;1,911785;1,435354
13,93874;1,9142;1,463102
13,94033;1,916675;1,560035
13,94209;1,919056;1,354716
13,94363;1,921691;1,710539
13,94514;1,924002;1,523352
13,94667;1,926278;1,491366
13,94816;1,928567;1,538345
13,94967;1,930799;1,481157
13,95116;1,93306;1,514863
13,95269;1,935298;1,464761
13,95426;1,93759;1,456556
13,95577;1,93995;1,559733
13,95731;1,94222;1,480166
13,95884;1,94452;1,503026
13,96172;1,946816;0,7951691
13,96347;1,951147;2,485728
13,96503;1,95376;1,671981
13,96654;1,956105;1,547824
13,96806;1,958377;1,501659
13,96958;1,960646;1,489177
13,97109;1,962932;1,51438
13,9726;1,965196;1,503394
13,97685;1,967456;0,5317239
13,97844;1,973829;3,986893
13,97996;1,976226;1,579042
13,98144;1,978504;1,541299
13,98308;1,980721;1,355861
13,98455;1,983173;1,664206
13,98605;1,985384;1,474274
13,98776;1,987633;1,316361
13,98925;1,990195;1,712961
13,99073;1,992439;1,517422
13,99221;1,994658;1,498389
13,99367;1,996879;1,524821
13,99523;1,999063;1,401212
13,99677;2,001402;1,514059
13,99836;2,003719;1,459681
13,99997;2,0061;1,478053
14,00166;2,008516;1,433567
14,00354;2,011044;1,338942
14,0059;2,013876;1,204103
14,00824;2,010348;1,502259
14,00987;2,006825;2,173553
14,01138;2,004394;1,600127
14,01287;2,002114;1,537873
14,01433;1,999891;1,517187
14,01595;1,997693;1,361907
14,01752;1,995272;1,543352
14,01907;1,992919;1,509949
14,02073;1,990582;1,407173
14,02253;1,98809;1,387301
14,02412;1,985396;1,691899
14,02566;1,983008;1,554998
14,03008;1,980704;0,5210217
14,03182;1,974071;3,817579
14,03334;1,971465;1,717138
14,03483;1,969188;1,526423
14,0364;1,966951;1,419904
14,03796;1,964587;1,519508
14,03945;1,962254;1,567801
14,04109;1,960022;1,35985
14,04281;1,95756;1,428561
14,04434;1,954974;1,694907
14,04586;1,952686;1,504539
14,04735;1,950405;1,529665
14,0489;1,948168;1,446281
14,05041;1,945848;1,530377
14,05193;1,943574;1,496077
14,05342;1,941294;1,531844
14,05488;1,939061;1,527471
14,05641;1,936869;1,431056
14,05801;1,934571;1,443194
14,05961;1,932183;1,490191
14,06124;1,929778;1,474525
14,06291;1,927333;1,463175
14,06444;1,924825;1,639557
14,06594;1,922532;1,532896
14,06767;1,920287;1,298728
14,06927;1,917695;1,614325
14,0708;1,915286;1,57514
14,07228;1,912992;1,551325
14,07374;1,910774;1,51276
14,07521;1,908574;1,497238
14,07674;1,906371;1,447379
14,07825;1,904088;1,512822
14,07973;1,901824;1,526731
14,08121;1,899599;1,503207
14,08569;1,897379;0,4954415
14,08732;1,890659;4,116825
14,08889;1,888211;1,56178
14,0904;1,885859;1,551829
14,09189;1,883586;1,532966
14,09389;1,881362;1,113217
14,11963;1,88437;1,413384
14,12156;1,887562;1,656056
14,12351;1,890454;1,485798
14,12535;1,893373;1,584088
14,12698;1,896138;1,699775
14,12852;1,898577;1,576922
14,13004;1,900898;1,52797
14,13177;1,903176;1,320172
14,13347;1,905764;1,518563
14,1381;1,908321;0,5527979
14,13988;1,915259;3,897389
14,14164;1,917929;1,515505
14,14339;1,920572;1,505566
14,14498;1,923205;1,662307
14,14658;1,925581;1,483214
14,14821;1,927984;1,471825
14,15001;1,930433;1,363539
14,15164;1,933127;1,655815
14,15327;1,935567;1,49446
14,15486;1,938017;1,536901
14,15653;1,940407;1,432869
14,15814;1,94291;1,55792
14,1597;1,94532;1,542403
14,16257;1,947663;0,8162369
14,16428;1,95197;2,524358
14,16577;1,954529;1,708014
14,16727;1,956776;1,499522
14,16876;1,959024;1,507746
14,17027;1,961261;1,482589
14,17178;1,963523;1,498484
14,17331;1,965788;1,479313
14,17482;1,968085;1,524822
14,17627;1,970344;1,561769
14,17778;1,972514;1,432148
14,17937;1,974787;1,434907
14,18092;1,977162;1,526617
14,18255;1,979497;1,43344
14,18406;1,98194;1,617587
14,18554;1,984205;1,529643
14,18702;1,986426;1,503979
14,18848;1,988641;1,516349
14,18994;1,990833;1,495322
14,19139;1,993031;1,523955
14,19571;1,995195;0,5011666
14,1974;2,001672;3,821252
14,19899;2,004214;1,602128
14,20049;2,006594;1,582535
14,20217;2,00885;1,343527
14,20366;2,011369;1,696063
14,20513;2,013596;1,509279
14,20662;2,01581;1,486674
14,20809;2,018044;1,516562
14,20966;2,020253;1,411322
14,2113;2,022602;1,432256
14,21343;2,025061;1,155463
14,21502;2,028254;1,996413
14,2167;2,030652;1,434733
14,21819;2,03316;1,681817
14,21965;2,035397;1,530617
14,22113;2,037589;1,476804
14,22276;2,039815;1,371076
14,22422;2,042251;1,665881
14,22569;2,044444;1,495236
14,22727;2,046644;1,393279
14,23014;2,049013;0,8236912
14,23258;2,0447;1,769193
14,23407;2,041043;2,453279
14,23558;2,038806;1,479312
14,23721;2,036539;1,394012
14,23879;2,034099;1,538587
14,24032;2,031721;1,556179
14,24204;2,029428;1,335722
14,24355;2,026854;1,700021
14,24502;2,024582;1,544606
14,24929;2,022376;0,5173386
14,25091;2,015979;3,945311
14,25251;2,013547;1,524301
14,25399;2,011154;1,608204
14,25552;2,008922;1,458777
