Zeit;Kopf.x;Kopf.y;Kopf.z; Real.x; Real.y; Real.z
1,244534;0;1,75; 0; 0; 1,75; 0
1,246109;0;1,75; 0; 0; 1,75; 0
1,247667;0;1,75; 0; 0; 1,75; 0
1,249186;0;1,75; 0; 0; 1,75; 0
1,250754;0;1,75; 0; 0; 1,75; 0
1,25256;0;1,75; 0; 0; 1,75; 0
1,25414;0;1,75; 0; 0; 1,75; 0
1,255673;0;1,75; 0; 0; 1,75; 0
1,257293;0;1,75; 0; 0; 1,75; 0
1,258896;0;1,75; 0; 0; 1,75; 0
1,260392;0;1,75; 0; 0; 1,75; 0
1,262229;0;1,75; 0; 0; 1,75; 0
1,263862;0;1,75; 0; 0; 1,75; 0
1,265392;0;1,75; 0; 0; 1,75; 0
1,267011;0;1,75; 0; 0; 1,75; 0
1,268798;0;1,75; 0; 0; 1,75; 0
1,270432;0;1,75; 0; 0; 1,75; 0
1,271969;0;1,75; 0; 0; 1,75; 0
1,273487;0;1,75; 0; 0; 1,75; 0
1,274983;0;1,75; 0; 0; 1,75; 0
1,276641;0;1,75; 0; 0; 1,75; 0
1,278119;0;1,75; 0; 0; 1,75; 0
1,279643;0;1,75; 0; 0; 1,75; 0
1,28117;0;1,75; 0; 0; 1,75; 0
1,282944;0;1,75; 0; 0; 1,75; 0
1,284434;0;1,75; 0; 0; 1,75; 0
1,286103;0;1,75; 0; 0; 1,75; 0
1,287592;0;1,75; 0; 0; 1,75; 0
1,28909;0;1,75; 0; 0; 1,75; 0
1,290625;0;1,75; 0; 0; 1,75; 0
1,292133;0;1,75; 0; 0; 1,75; 0
1,293723;0;1,75; 0; 0; 1,75; 0
1,295386;0;1,75; 0; 0; 1,75; 0
1,296837;0;1,75; 0; 0; 1,75; 0
1,298297;0;1,75; 0; 0; 1,75; 0
1,299702;0;1,75; 0; 0; 1,75; 0
1,301131;0;1,75; 0; 0; 1,75; 0
1,303142;0;1,75; 0; 0; 1,75; 0
1,304674;0;1,75; 0; 0; 1,75; 0
1,306246;0;1,75; 0; 0; 1,75; 0
1,30787;0;1,75; 0; 0; 1,75; 0
1,309305;0;1,75; 0; 0; 1,75; 0
1,310747;0;1,75; 0; 0; 1,75; 0
1,312303;0;1,75; 0; 0; 1,75; 0
1,313861;0;1,75; 0; 0; 1,75; 0
1,315419;0;1,75; 0; 0; 1,75; 0
1,316912;0;1,75; 0; 0; 1,75; 0
1,318824;0;1,75; 0; 0; 1,75; 0
1,320482;0;1,75; 0; 0; 1,75; 0
1,322224;0;1,75; 0; 0; 1,75; 0
1,323741;0;1,75; 0; 0; 1,75; 0
1,325227;0;1,75; 0; 0; 1,75; 0
1,326676;0;1,75; 0; 0; 1,75; 0
1,328496;0;1,75; 0; 0; 1,75; 0
1,33015;0;1,75; 0; 0; 1,75; 0
1,331724;0;1,75; 0; 0; 1,75; 0
1,333167;0;1,75; 0; 0; 1,75; 0
1,334626;0;1,75; 0; 0; 1,75; 0
1,336059;0;1,75; 0; 0; 1,75; 0
1,337503;0;1,75; 0; 0; 1,75; 0
1,338912;0;1,75; 0; 0; 1,75; 0
1,340314;0;1,75; 0; 0; 1,75; 0
1,341931;0;1,75; 0; 0; 1,75; 0
1,343438;0;1,75; 0; 0; 1,75; 0
1,344989;0;1,75; 0; 0; 1,75; 0
1,346504;0;1,75; 0; 0; 1,75; 0
1,347926;0;1,75; 0; 0; 1,75; 0
1,349441;0;1,75; 0; 0; 1,75; 0
1,353616;0;1,75; 0; 0; 1,75; 0
1,355561;0;1,75; 0; 0; 1,75; 0
1,357035;0;1,75; 0; 0; 1,75; 0
1,358493;0;1,75; 0; 0; 1,75; 0
1,360072;0;1,75; 0; 0; 1,75; 0
1,361866;0;1,75; 0; 0; 1,75; 0
1,363433;0;1,75; 0; 0; 1,75; 0
1,364925;0;1,75; 0; 0; 1,75; 0
1,36639;0;1,75; 0; 0; 1,75; 0
1,367964;0;1,75; 0; 0; 1,75; 0
1,369697;0;1,75; 0; 0; 1,75; 0
1,371273;0;1,75; 0; 0; 1,75; 0
1,372801;0;1,75; 0; 0; 1,75; 0
1,374325;0;1,75; 0; 0; 1,75; 0
1,375862;0;1,75; 0; 0; 1,75; 0
1,377407;0;1,75; 0; 0; 1,75; 0
1,378997;0;1,75; 0; 0; 1,75; 0
1,380524;0;1,75; 0; 0; 1,75; 0
1,38225;0;1,75; 0; 0; 1,75; 0
1,384061;0;1,75; 0; 0; 1,75; 0
1,386332;0;1,75; 0; 0; 1,75; 0
1,388263;0;1,75; 0; 0; 1,75; 0
1,389716;0;1,75; 0; 0; 1,75; 0
1,391175;0;1,75; 0; 0; 1,75; 0
1,392658;0;1,75; 0; 0; 1,75; 0
1,394148;0;1,75; 0; 0; 1,75; 0
1,395613;0;1,75; 0; 0; 1,75; 0
1,39703;0;1,75; 0; 0; 1,75; 0
1,398493;0;1,75; 0; 0; 1,75; 0
1,399864;0;1,75; 0; 0; 1,75; 0
1,401321;0;1,75; 0; 0; 1,75; 0
1,40303;0;1,75; 0; 0; 1,75; 0
1,404449;0;1,75; 0; 0; 1,75; 0
1,405831;0;1,75; 0; 0; 1,75; 0
1,407244;0;1,75; 0; 0; 1,75; 0
1,408651;0;1,75; 0; 0; 1,75; 0
1,410044;0;1,75; 0; 0; 1,75; 0
1,411443;0;1,75; 0; 0; 1,75; 0
1,412838;0;1,75; 0; 0; 1,75; 0
1,414297;0;1,75; 0; 0; 1,75; 0
1,41596;0;1,75; 0; 0; 1,75; 0
1,417564;0;1,75; 0; 0; 1,75; 0
1,419163;0;1,75; 0; 0; 1,75; 0
1,420598;0;1,75; 0; 0; 1,75; 0
1,42249;0;1,75; 0; 0; 1,75; 0
1,423952;0;1,75; 0; 0; 1,75; 0
1,4254;0;1,75; 0; 0; 1,75; 0
1,426811;0;1,75; 0; 0; 1,75; 0
1,428332;0;1,75; 0; 0; 1,75; 0
1,42991;0;1,75; 0; 0; 1,75; 0
1,431423;0;1,75; 0; 0; 1,75; 0
1,433022;0;1,75; 0; 0; 1,75; 0
1,434604;0;1,75; 0; 0; 1,75; 0
1,436253;0;1,75; 0; 0; 1,75; 0
1,437938;0;1,75; 0; 0; 1,75; 0
1,439629;0;1,75; 0; 0; 1,75; 0
1,441117;0;1,75; 0; 0; 1,75; 0
1,442957;0;1,75; 0; 0; 1,75; 0
1,444476;0;1,75; 0; 0; 1,75; 0
1,44607;0;1,75; 0; 0; 1,75; 0
1,447561;0;1,75; 0; 0; 1,75; 0
1,449134;0;1,75; 0; 0; 1,75; 0
1,450705;0;1,75; 0; 0; 1,75; 0
1,45261;0;1,75; 0; 0; 1,75; 0
1,454193;0;1,75; 0; 0; 1,75; 0
