Zeit;Kopf.x;Kopf.y, Kopf.z; Real.x; Real.y; Real.z
12,99989;0;1,75, 0; 0; 1,75; 0
13,0014;0;1,75, 0; 0; 1,75; 0
13,00308;0;1,75, 0; 0; 1,75; 0
13,00462;0;1,75, 0; 0; 1,75; 0
13,00618;0;1,75, 0; 0; 1,75; 0
13,00772;0;1,75, 0; 0; 1,75; 0
13,00935;0;1,75, 0; 0; 1,75; 0
13,01108;0;1,75, 0; 0; 1,75; 0
13,01264;0;1,75, 0; 0; 1,75; 0
13,01433;0;1,75, 0; 0; 1,75; 0
13,01586;0;1,75, 0; 0; 1,75; 0
13,0174;0;1,75, 0; 0; 1,75; 0
13,01893;0;1,75, 0; 0; 1,75; 0
13,02057;0;1,75, 0; 0; 1,75; 0
13,02251;0;1,75, 0; 0; 1,75; 0
13,02421;0;1,75, 0; 0; 1,75; 0
13,02594;0;1,75, 0; 0; 1,75; 0
13,02757;0;1,75, 0; 0; 1,75; 0
13,02916;0;1,75, 0; 0; 1,75; 0
13,03067;0;1,75, 0; 0; 1,75; 0
13,03219;0;1,75, 0; 0; 1,75; 0
13,03371;0;1,75, 0; 0; 1,75; 0
13,03523;0;1,75, 0; 0; 1,75; 0
13,03673;0;1,75, 0; 0; 1,75; 0
13,03822;0;1,75, 0; 0; 1,75; 0
13,0397;0;1,75, 0; 0; 1,75; 0
13,04123;0;1,75, 0; 0; 1,75; 0
13,04295;0;1,75, 0; 0; 1,75; 0
13,04451;0;1,75, 0; 0; 1,75; 0
13,04605;0;1,75, 0; 0; 1,75; 0
13,0476;0;1,75, 0; 0; 1,75; 0
13,04911;0;1,75, 0; 0; 1,75; 0
13,05064;0;1,75, 0; 0; 1,75; 0
13,05231;0;1,75, 0; 0; 1,75; 0
13,05397;0;1,75, 0; 0; 1,75; 0
13,05549;0;1,75, 0; 0; 1,75; 0
13,05707;0;1,75, 0; 0; 1,75; 0
13,0589;0;1,75, 0; 0; 1,75; 0
13,06069;0;1,75, 0; 0; 1,75; 0
13,06242;0;1,75, 0; 0; 1,75; 0
13,06392;0;1,75, 0; 0; 1,75; 0
13,06548;0;1,75, 0; 0; 1,75; 0
13,06704;0;1,75, 0; 0; 1,75; 0
13,06865;0;1,75, 0; 0; 1,75; 0
13,07027;0;1,75, 0; 0; 1,75; 0
13,07203;0;1,75, 0; 0; 1,75; 0
13,0737;0;1,75, 0; 0; 1,75; 0
13,07521;0;1,75, 0; 0; 1,75; 0
13,0767;0;1,75, 0; 0; 1,75; 0
13,07821;0;1,75, 0; 0; 1,75; 0
13,07971;0;1,75, 0; 0; 1,75; 0
13,08122;0;1,75, 0; 0; 1,75; 0
13,08294;0;1,75, 0; 0; 1,75; 0
13,08448;0;1,75, 0; 0; 1,75; 0
13,08601;0;1,75, 0; 0; 1,75; 0
13,08753;0;1,75, 0; 0; 1,75; 0
13,08908;0;1,75, 0; 0; 1,75; 0
13,0907;0;1,75, 0; 0; 1,75; 0
13,09594;0;1,75, 0; 0; 1,75; 0
13,0977;0;1,75, 0; 0; 1,75; 0
13,09929;0;1,75, 0; 0; 1,75; 0
13,10091;0;1,75, 0; 0; 1,75; 0
13,10262;0;1,75, 0; 0; 1,75; 0
13,10414;0;1,75, 0; 0; 1,75; 0
13,10567;0;1,75, 0; 0; 1,75; 0
13,1073;0;1,75, 0; 0; 1,75; 0
13,10911;0;1,75, 0; 0; 1,75; 0
13,1107;0;1,75, 0; 0; 1,75; 0
13,1122;0;1,75, 0; 0; 1,75; 0
13,11377;0;1,75, 0; 0; 1,75; 0
13,11541;0;1,75, 0; 0; 1,75; 0
13,1169;0;1,75, 0; 0; 1,75; 0
13,11853;0;1,75, 0; 0; 1,75; 0
13,1203;0;1,75, 0; 0; 1,75; 0
13,12215;0;1,75, 0; 0; 1,75; 0
13,12365;0;1,75, 0; 0; 1,75; 0
13,12536;0;1,75, 0; 0; 1,75; 0
13,12699;0;1,75, 0; 0; 1,75; 0
13,12861;0;1,75, 0; 0; 1,75; 0
13,13026;0;1,75, 0; 0; 1,75; 0
13,13191;0;1,75, 0; 0; 1,75; 0
13,13352;0;1,75, 0; 0; 1,75; 0
13,13522;0;1,75, 0; 0; 1,75; 0
13,1369;0;1,75, 0; 0; 1,75; 0
13,13857;0;1,75, 0; 0; 1,75; 0
13,1402;0;1,75, 0; 0; 1,75; 0
13,14189;0;1,75, 0; 0; 1,75; 0
13,14341;0;1,75, 0; 0; 1,75; 0
13,14494;0;1,75, 0; 0; 1,75; 0
13,14665;0;1,75, 0; 0; 1,75; 0
13,14829;0;1,75, 0; 0; 1,75; 0
13,14995;0;1,75, 0; 0; 1,75; 0
13,15159;0;1,75, 0; 0; 1,75; 0
13,15311;0;1,75, 0; 0; 1,75; 0
13,15469;0;1,75, 0; 0; 1,75; 0
13,15616;0;1,75, 0; 0; 1,75; 0
13,15762;0;1,75, 0; 0; 1,75; 0
13,15913;0;1,75, 0; 0; 1,75; 0
13,16063;0;1,75, 0; 0; 1,75; 0
13,16241;0;1,75, 0; 0; 1,75; 0
13,16396;0;1,75, 0; 0; 1,75; 0
13,16552;0;1,75, 0; 0; 1,75; 0
13,16703;0;1,75, 0; 0; 1,75; 0
13,16855;0;1,75, 0; 0; 1,75; 0
13,1701;0;1,75, 0; 0; 1,75; 0
13,17163;0;1,75, 0; 0; 1,75; 0
13,17317;0;1,75, 0; 0; 1,75; 0
13,17472;0;1,75, 0; 0; 1,75; 0
13,17628;0;1,75, 0; 0; 1,75; 0
13,17784;0;1,75, 0; 0; 1,75; 0
13,17934;0;1,75, 0; 0; 1,75; 0
13,18086;0;1,75, 0; 0; 1,75; 0
13,18253;0;1,75, 0; 0; 1,75; 0
13,18572;0;1,75, 0; 0; 1,75; 0
13,18744;0;1,75, 0; 0; 1,75; 0
13,18912;0;1,75, 0; 0; 1,75; 0
13,19074;0;1,75, 0; 0; 1,75; 0
13,19234;0;1,75, 0; 0; 1,75; 0
13,19388;0;1,75, 0; 0; 1,75; 0
13,19542;0;1,75, 0; 0; 1,75; 0
13,19699;0;1,75, 0; 0; 1,75; 0
13,19861;0;1,75, 0; 0; 1,75; 0
13,20018;0;1,75, 0; 0; 1,75; 0
13,20197;0;1,75, 0; 0; 1,75; 0
13,20349;0;1,75, 0; 0; 1,75; 0
13,20511;0;1,75, 0; 0; 1,75; 0
13,20677;0;1,75, 0; 0; 1,75; 0
13,2083;0;1,75, 0; 0; 1,75; 0
13,21012;0;1,75, 0; 0; 1,75; 0
13,21228;0;1,75, 0; 0; 1,75; 0
13,21398;0;1,75, 0; 0; 1,75; 0
13,21555;0;1,75, 0; 0; 1,75; 0
13,22063;0;1,75, 0; 0; 1,75; 0
13,2225;0;1,75, 0; 0; 1,75; 0
13,22404;0;1,75, 0; 0; 1,75; 0
13,2259;0;1,75, 0; 0; 1,75; 0
13,22747;0;1,75, 0; 0; 1,75; 0
13,22909;0;1,75, 0; 0; 1,75; 0
13,23072;0;1,75, 0; 0; 1,75; 0
13,23228;0;1,75, 0; 0; 1,75; 0
13,23391;0;1,75, 0; 0; 1,75; 0
13,23554;0;1,75, 0; 0; 1,75; 0
13,23713;0;1,75, 0; 0; 1,75; 0
13,23873;0;1,75, 0; 0; 1,75; 0
13,2404;0;1,75, 0; 0; 1,75; 0
13,24215;0;1,75, 0; 0; 1,75; 0
13,24372;0;1,75, 0; 0; 1,75; 0
13,24529;0;1,75, 0; 0; 1,75; 0
13,24682;0;1,75, 0; 0; 1,75; 0
13,2483;0;1,75, 0; 0; 1,75; 0
13,24982;0;1,75, 0; 0; 1,75; 0
13,25136;0;1,75, 0; 0; 1,75; 0
13,25296;0;1,75, 0; 0; 1,75; 0
13,25443;0;1,75, 0; 0; 1,75; 0
13,25597;0;1,75, 0; 0; 1,75; 0
13,25754;0;1,75, 0; 0; 1,75; 0
13,25909;0;1,75, 0; 0; 1,75; 0
13,26064;0;1,75, 0; 0; 1,75; 0
13,26239;0;1,75, 0; 0; 1,75; 0
13,26412;0;1,75, 0; 0; 1,75; 0
13,26579;0;1,75, 0; 0; 1,75; 0
13,26739;0;1,75, 0; 0; 1,75; 0
13,26894;0;1,75, 0; 0; 1,75; 0
13,27057;0;1,75, 0; 0; 1,75; 0
13,2722;0;1,75, 0; 0; 1,75; 0
13,27382;0;1,75, 0; 0; 1,75; 0
13,27566;0;1,75, 0; 0; 1,75; 0
13,27741;0;1,75, 0; 0; 1,75; 0
13,27892;0;1,75, 0; 0; 1,75; 0
13,28046;0;1,75, 0; 0; 1,75; 0
13,28215;0;1,75, 0; 0; 1,75; 0
13,28371;0;1,75, 0; 0; 1,75; 0
13,28534;0;1,75, 0; 0; 1,75; 0
13,28692;0;1,75, 0; 0; 1,75; 0
13,28841;0;1,75, 0; 0; 1,75; 0
13,28996;0;1,75, 0; 0; 1,75; 0
13,29148;0;1,75, 0; 0; 1,75; 0
13,30135;0;1,75, 0; 0; 1,75; 0
13,30323;0;1,75, 0; 0; 1,75; 0
13,30485;0;1,75, 0; 0; 1,75; 0
13,30649;0;1,75, 0; 0; 1,75; 0
13,30829;0;1,75, 0; 0; 1,75; 0
13,30983;0;1,75, 0; 0; 1,75; 0
13,31144;0;1,75, 0; 0; 1,75; 0
13,31321;0;1,75, 0; 0; 1,75; 0
13,31479;0;1,75, 0; 0; 1,75; 0
13,31629;0;1,75, 0; 0; 1,75; 0
13,31775;0;1,75, 0; 0; 1,75; 0
13,31948;0;1,75, 0; 0; 1,75; 0
13,3212;0;1,75, 0; 0; 1,75; 0
13,3229;0;1,75, 0; 0; 1,75; 0
13,32444;0;1,75, 0; 0; 1,75; 0
13,32598;0;1,75, 0; 0; 1,75; 0
13,32764;0;1,75, 0; 0; 1,75; 0
13,32923;0;1,75, 0; 0; 1,75; 0
13,33081;0;1,75, 0; 0; 1,75; 0
13,3323;0;1,75, 0; 0; 1,75; 0
13,33385;0;1,75, 0; 0; 1,75; 0
13,33533;0;1,75, 0; 0; 1,75; 0
13,33691;0;1,75, 0; 0; 1,75; 0
13,33869;0;1,75, 0; 0; 1,75; 0
13,34028;0;1,75, 0; 0; 1,75; 0
13,34221;0;1,75, 0; 0; 1,75; 0
13,34383;0;1,75, 0; 0; 1,75; 0
13,34546;0;1,75, 0; 0; 1,75; 0
13,34704;0;1,75, 0; 0; 1,75; 0
13,3521;0;1,75, 0; 0; 1,75; 0
13,35394;0;1,75, 0; 0; 1,75; 0
13,35564;0;1,75, 0; 0; 1,75; 0
13,35723;0;1,75, 0; 0; 1,75; 0
13,35896;0;1,75, 0; 0; 1,75; 0
13,36071;0;1,75, 0; 0; 1,75; 0
13,36246;0;1,75, 0; 0; 1,75; 0
13,36414;0;1,75, 0; 0; 1,75; 0
13,36583;0;1,75, 0; 0; 1,75; 0
13,36736;0;1,75, 0; 0; 1,75; 0
13,36888;0;1,75, 0; 0; 1,75; 0
13,37042;0;1,75, 0; 0; 1,75; 0
13,37188;0;1,75, 0; 0; 1,75; 0
13,37343;0;1,75, 0; 0; 1,75; 0
13,37498;0;1,75, 0; 0; 1,75; 0
13,37656;0;1,75, 0; 0; 1,75; 0
13,37822;0;1,75, 0; 0; 1,75; 0
13,37977;0;1,75, 0; 0; 1,75; 0
13,38135;0;1,75, 0; 0; 1,75; 0
13,38321;0;1,75, 0; 0; 1,75; 0
13,38642;0;1,75, 0; 0; 1,75; 0
13,3881;0;1,75, 0; 0; 1,75; 0
13,38978;0;1,75, 0; 0; 1,75; 0
13,39162;0;1,75, 0; 0; 1,75; 0
13,39325;0;1,75, 0; 0; 1,75; 0
13,39485;0;1,75, 0; 0; 1,75; 0
13,39646;0;1,75, 0; 0; 1,75; 0
13,39822;0;1,75, 0; 0; 1,75; 0
13,39975;0;1,75, 0; 0; 1,75; 0
13,40145;0;1,75, 0; 0; 1,75; 0
13,40323;0;1,75, 0; 0; 1,75; 0
13,40492;0;1,75, 0; 0; 1,75; 0
13,40652;0;1,75, 0; 0; 1,75; 0
13,408;0;1,75, 0; 0; 1,75; 0
13,40958;0;1,75, 0; 0; 1,75; 0
13,41109;0;1,75, 0; 0; 1,75; 0
13,41283;0;1,75, 0; 0; 1,75; 0
13,41451;0;1,75, 0; 0; 1,75; 0
13,41616;0;1,75, 0; 0; 1,75; 0
13,41782;0;1,75, 0; 0; 1,75; 0
13,41943;0;1,75, 0; 0; 1,75; 0
13,42109;0;1,75, 0; 0; 1,75; 0
13,42302;0;1,75, 0; 0; 1,75; 0
13,42482;0;1,75, 0; 0; 1,75; 0
13,42646;0;1,75, 0; 0; 1,75; 0
13,42808;0;1,75, 0; 0; 1,75; 0
13,42962;0;1,75, 0; 0; 1,75; 0
13,4313;0;1,75, 0; 0; 1,75; 0
13,43279;0;1,75, 0; 0; 1,75; 0
13,43434;0;1,75, 0; 0; 1,75; 0
13,43596;0;1,75, 0; 0; 1,75; 0
13,43751;0;1,75, 0; 0; 1,75; 0
13,4392;0;1,75, 0; 0; 1,75; 0
13,44071;0;1,75, 0; 0; 1,75; 0
13,44262;0;1,75, 0; 0; 1,75; 0
13,4443;0;1,75, 0; 0; 1,75; 0
13,44591;0;1,75, 0; 0; 1,75; 0
13,44745;0;1,75, 0; 0; 1,75; 0
13,44896;0;1,75, 0; 0; 1,75; 0
13,45048;0;1,75, 0; 0; 1,75; 0
13,45203;0;1,75, 0; 0; 1,75; 0
13,45365;0;1,75, 0; 0; 1,75; 0
13,45516;0;1,75, 0; 0; 1,75; 0
13,45669;0;1,75, 0; 0; 1,75; 0
13,45824;0;1,75, 0; 0; 1,75; 0
13,45983;0;1,75, 0; 0; 1,75; 0
13,46147;0;1,75, 0; 0; 1,75; 0
13,46332;0;1,75, 0; 0; 1,75; 0
13,46486;0;1,75, 0; 0; 1,75; 0
13,46642;0;1,75, 0; 0; 1,75; 0
13,46805;0;1,75, 0; 0; 1,75; 0
13,46972;0;1,75, 0; 0; 1,75; 0
13,47125;0;1,75, 0; 0; 1,75; 0
13,4727;0;1,75, 0; 0; 1,75; 0
13,47417;0;1,75, 0; 0; 1,75; 0
13,48245;0;1,75, 0; 0; 1,75; 0
13,48673;0;1,75, 0; 0; 1,75; 0
13,48871;0;1,75, 0; 0; 1,75; 0
13,49041;0;1,75, 0; 0; 1,75; 0
13,49221;0;1,75, 0; 0; 1,75; 0
13,49371;0;1,75, 0; 0; 1,75; 0
13,49522;0;1,75, 0; 0; 1,75; 0
13,49675;0;1,75, 0; 0; 1,75; 0
13,49826;0;1,75, 0; 0; 1,75; 0
13,49985;0;1,75, 0; 0; 1,75; 0
13,50154;0;1,75, 0; 0; 1,75; 0
13,50324;0;1,75, 0; 0; 1,75; 0
13,50487;0;1,75, 0; 0; 1,75; 0
13,50639;0;1,75, 0; 0; 1,75; 0
13,50792;0;1,75, 0; 0; 1,75; 0
13,50948;0;1,75, 0; 0; 1,75; 0
13,51101;0;1,75, 0; 0; 1,75; 0
13,51255;0;1,75, 0; 0; 1,75; 0
13,51421;0;1,75, 0; 0; 1,75; 0
13,51576;0;1,75, 0; 0; 1,75; 0
13,51742;0;1,75, 0; 0; 1,75; 0
13,519;0;1,75, 0; 0; 1,75; 0
13,52059;0;1,75, 0; 0; 1,75; 0
13,5224;0;1,75, 0; 0; 1,75; 0
13,52403;0;1,75, 0; 0; 1,75; 0
13,52557;0;1,75, 0; 0; 1,75; 0
13,52725;0;1,75, 0; 0; 1,75; 0
13,5289;0;1,75, 0; 0; 1,75; 0
13,5306;0;1,75, 0; 0; 1,75; 0
13,53208;0;1,75, 0; 0; 1,75; 0
13,53363;0;1,75, 0; 0; 1,75; 0
13,53512;0;1,75, 0; 0; 1,75; 0
13,53666;0;1,75, 0; 0; 1,75; 0
13,53826;0;1,75, 0; 0; 1,75; 0
13,53991;0;1,75, 0; 0; 1,75; 0
13,54141;0;1,75, 0; 0; 1,75; 0
13,54302;0;1,75, 0; 0; 1,75; 0
13,54455;0;1,75, 0; 0; 1,75; 0
13,54617;0;1,75, 0; 0; 1,75; 0
13,54779;0;1,75, 0; 0; 1,75; 0
13,54943;0;1,75, 0; 0; 1,75; 0
13,55104;0;1,75, 0; 0; 1,75; 0
13,55265;0;1,75, 0; 0; 1,75; 0
13,55417;0;1,75, 0; 0; 1,75; 0
13,55586;0;1,75, 0; 0; 1,75; 0
13,55752;0;1,75, 0; 0; 1,75; 0
13,55907;0;1,75, 0; 0; 1,75; 0
13,56078;0;1,75, 0; 0; 1,75; 0
13,56256;0;1,75, 0; 0; 1,75; 0
13,56414;0;1,75, 0; 0; 1,75; 0
13,5656;0;1,75, 0; 0; 1,75; 0
13,56713;0;1,75, 0; 0; 1,75; 0
13,56868;0;1,75, 0; 0; 1,75; 0
13,57018;0;1,75, 0; 0; 1,75; 0
13,57171;0;1,75, 0; 0; 1,75; 0
13,57332;0;1,75, 0; 0; 1,75; 0
13,57492;0;1,75, 0; 0; 1,75; 0
13,57647;0;1,75, 0; 0; 1,75; 0
13,57801;0;1,75, 0; 0; 1,75; 0
13,57966;0;1,75, 0; 0; 1,75; 0
13,58119;0;1,75, 0; 0; 1,75; 0
13,58285;0;1,75, 0; 0; 1,75; 0
13,5844;0;1,75, 0; 0; 1,75; 0
13,58778;0;1,75, 0; 0; 1,75; 0
13,58938;0;1,75, 0; 0; 1,75; 0
13,59091;0;1,75, 0; 0; 1,75; 0
13,59253;0;1,75, 0; 0; 1,75; 0
13,59755;0;1,75, 0; 0; 1,75; 0
13,59925;0;1,75, 0; 0; 1,75; 0
13,60092;0;1,75, 0; 0; 1,75; 0
13,60275;0;1,75, 0; 0; 1,75; 0
13,60433;0;1,75, 0; 0; 1,75; 0
13,60592;0;1,75, 0; 0; 1,75; 0
13,60746;0;1,75, 0; 0; 1,75; 0
13,609;0;1,75, 0; 0; 1,75; 0
13,6105;0;1,75, 0; 0; 1,75; 0
13,61205;0;1,75, 0; 0; 1,75; 0
13,61378;0;1,75, 0; 0; 1,75; 0
13,61528;0;1,75, 0; 0; 1,75; 0
13,6169;0;1,75, 0; 0; 1,75; 0
13,61848;0;1,75, 0; 0; 1,75; 0
13,61997;0;1,75, 0; 0; 1,75; 0
13,62144;0;1,75, 0; 0; 1,75; 0
13,62335;0;1,75, 0; 0; 1,75; 0
13,62515;0;1,75, 0; 0; 1,75; 0
13,62676;0;1,75, 0; 0; 1,75; 0
13,62837;0;1,75, 0; 0; 1,75; 0
13,6299;0;1,75, 0; 0; 1,75; 0
13,63149;0;1,75, 0; 0; 1,75; 0
13,63315;0;1,75, 0; 0; 1,75; 0
13,63488;0;1,75, 0; 0; 1,75; 0
13,6365;0;1,75, 0; 0; 1,75; 0
13,63818;0;1,75, 0; 0; 1,75; 0
13,63972;0;1,75, 0; 0; 1,75; 0
13,64125;0;1,75, 0; 0; 1,75; 0
13,64294;0;1,75, 0; 0; 1,75; 0
13,64445;0;1,75, 0; 0; 1,75; 0
13,64595;0;1,75, 0; 0; 1,75; 0
13,64764;0;1,75, 0; 0; 1,75; 0
13,64918;0;1,75, 0; 0; 1,75; 0
13,65071;0;1,75, 0; 0; 1,75; 0
13,65224;0;1,75, 0; 0; 1,75; 0
13,65379;0;1,75, 0; 0; 1,75; 0
13,65545;0;1,75, 0; 0; 1,75; 0
13,65706;0;1,75, 0; 0; 1,75; 0
13,65883;0;1,75, 0; 0; 1,75; 0
13,66048;0;1,75, 0; 0; 1,75; 0
13,66227;0;1,75, 0; 0; 1,75; 0
13,66392;0;1,75, 0; 0; 1,75; 0
13,6656;0;1,75, 0; 0; 1,75; 0
13,66725;0;1,75, 0; 0; 1,75; 0
13,66879;0;1,75, 0; 0; 1,75; 0
13,67035;0;1,75, 0; 0; 1,75; 0
13,67194;0;1,75, 0; 0; 1,75; 0
13,67365;0;1,75, 0; 0; 1,75; 0
13,67515;0;1,75, 0; 0; 1,75; 0
13,67667;0;1,75, 0; 0; 1,75; 0
13,67821;0;1,75, 0; 0; 1,75; 0
13,67972;0;1,75, 0; 0; 1,75; 0
13,68117;0;1,75, 0; 0; 1,75; 0
13,68283;0;1,75, 0; 0; 1,75; 0
13,68435;0;1,75, 0; 0; 1,75; 0
13,68589;0;1,75, 0; 0; 1,75; 0
13,68735;0;1,75, 0; 0; 1,75; 0
13,68901;0;1,75, 0; 0; 1,75; 0
13,69063;0;1,75, 0; 0; 1,75; 0
13,69216;0;1,75, 0; 0; 1,75; 0
13,69363;0;1,75, 0; 0; 1,75; 0
13,69516;0;1,75, 0; 0; 1,75; 0
13,69676;0;1,75, 0; 0; 1,75; 0
13,69851;0;1,75, 0; 0; 1,75; 0
13,70012;0;1,75, 0; 0; 1,75; 0
13,7018;0;1,75, 0; 0; 1,75; 0
13,70335;0;1,75, 0; 0; 1,75; 0
13,70816;0;1,75, 0; 0; 1,75; 0
13,70984;0;1,75, 0; 0; 1,75; 0
13,71141;0;1,75, 0; 0; 1,75; 0
13,71302;0;1,75, 0; 0; 1,75; 0
13,7146;0;1,75, 0; 0; 1,75; 0
13,71618;0;1,75, 0; 0; 1,75; 0
13,71783;0;1,75, 0; 0; 1,75; 0
13,7195;0;1,75, 0; 0; 1,75; 0
13,72103;0;1,75, 0; 0; 1,75; 0
13,72282;0;1,75, 0; 0; 1,75; 0
13,72449;0;1,75, 0; 0; 1,75; 0
13,72602;0;1,75, 0; 0; 1,75; 0
13,72757;0;1,75, 0; 0; 1,75; 0
13,72918;0;1,75, 0; 0; 1,75; 0
13,73076;0;1,75, 0; 0; 1,75; 0
13,7324;0;1,75, 0; 0; 1,75; 0
13,73396;0;1,75, 0; 0; 1,75; 0
13,73548;0;1,75, 0; 0; 1,75; 0
13,737;0;1,75, 0; 0; 1,75; 0
13,73852;0;1,75, 0; 0; 1,75; 0
13,74013;0;1,75, 0; 0; 1,75; 0
13,74208;0;1,75, 0; 0; 1,75; 0
13,74362;0;1,75, 0; 0; 1,75; 0
13,74537;0;1,75, 0; 0; 1,75; 0
13,7469;0;1,75, 0; 0; 1,75; 0
13,74843;0;1,75, 0; 0; 1,75; 0
13,74995;0;1,75, 0; 0; 1,75; 0
13,75153;0;1,75, 0; 0; 1,75; 0
13,75323;0;1,75, 0; 0; 1,75; 0
13,75493;0;1,75, 0; 0; 1,75; 0
13,7565;0;1,75, 0; 0; 1,75; 0
13,75813;0;1,75, 0; 0; 1,75; 0
13,75967;0;1,75, 0; 0; 1,75; 0
13,76121;0;1,75, 0; 0; 1,75; 0
13,7629;0;1,75, 0; 0; 1,75; 0
13,76461;0;1,75, 0; 0; 1,75; 0
13,76634;0;1,75, 0; 0; 1,75; 0
13,76788;0;1,75, 0; 0; 1,75; 0
13,76945;0;1,75, 0; 0; 1,75; 0
13,77096;0;1,75, 0; 0; 1,75; 0
13,77245;0;1,75, 0; 0; 1,75; 0
13,77394;0;1,75, 0; 0; 1,75; 0
13,7756;0;1,75, 0; 0; 1,75; 0
13,77725;0;1,75, 0; 0; 1,75; 0
13,77893;0;1,75, 0; 0; 1,75; 0
13,78055;0;1,75, 0; 0; 1,75; 0
13,78234;0;1,75, 0; 0; 1,75; 0
13,78389;0;1,75, 0; 0; 1,75; 0
13,78548;0;1,75, 0; 0; 1,75; 0
13,7886;0;1,75, 0; 0; 1,75; 0
13,79018;0;1,75, 0; 0; 1,75; 0
13,79181;0;1,75, 0; 0; 1,75; 0
13,79335;0;1,75, 0; 0; 1,75; 0
13,79485;0;1,75, 0; 0; 1,75; 0
13,79634;0;1,75, 0; 0; 1,75; 0
13,79781;0;1,75, 0; 0; 1,75; 0
13,79925;0;1,75, 0; 0; 1,75; 0
13,80084;0;1,75, 0; 0; 1,75; 0
13,80272;0;1,75, 0; 0; 1,75; 0
13,80441;0;1,75, 0; 0; 1,75; 0
13,80603;0;1,75, 0; 0; 1,75; 0
13,80767;0;1,75, 0; 0; 1,75; 0
13,80925;0;1,75, 0; 0; 1,75; 0
13,81085;0;1,75, 0; 0; 1,75; 0
13,81236;0;1,75, 0; 0; 1,75; 0
13,81395;0;1,75, 0; 0; 1,75; 0
13,81575;0;1,75, 0; 0; 1,75; 0
13,82087;0;1,75, 0; 0; 1,75; 0
13,82318;0;1,75, 0; 0; 1,75; 0
13,82491;0;1,75, 0; 0; 1,75; 0
13,82649;0;1,75, 0; 0; 1,75; 0
13,82799;0;1,75, 0; 0; 1,75; 0
13,82962;0;1,75, 0; 0; 1,75; 0
13,83132;0;1,75, 0; 0; 1,75; 0
13,83304;0;1,75, 0; 0; 1,75; 0
13,83472;0;1,75, 0; 0; 1,75; 0
13,83624;0;1,75, 0; 0; 1,75; 0
13,83787;0;1,75, 0; 0; 1,75; 0
13,83959;0;1,75, 0; 0; 1,75; 0
13,84138;0;1,75, 0; 0; 1,75; 0
13,84313;0;1,75, 0; 0; 1,75; 0
13,84463;0;1,75, 0; 0; 1,75; 0
13,84619;0;1,75, 0; 0; 1,75; 0
13,84775;0;1,75, 0; 0; 1,75; 0
13,84941;0;1,75, 0; 0; 1,75; 0
13,851;0;1,75, 0; 0; 1,75; 0
13,85257;0;1,75, 0; 0; 1,75; 0
13,85423;0;1,75, 0; 0; 1,75; 0
13,85593;0;1,75, 0; 0; 1,75; 0
13,85753;0;1,75, 0; 0; 1,75; 0
13,85916;0;1,75, 0; 0; 1,75; 0
13,86065;0;1,75, 0; 0; 1,75; 0
13,86224;0;1,75, 0; 0; 1,75; 0
13,86374;0;1,75, 0; 0; 1,75; 0
13,86528;0;1,75, 0; 0; 1,75; 0
13,86692;0;1,75, 0; 0; 1,75; 0
13,86851;0;1,75, 0; 0; 1,75; 0
13,87024;0;1,75, 0; 0; 1,75; 0
13,87188;0;1,75, 0; 0; 1,75; 0
13,87349;0;1,75, 0; 0; 1,75; 0
13,87528;0;1,75, 0; 0; 1,75; 0
13,87688;0;1,75, 0; 0; 1,75; 0
13,87855;0;1,75, 0; 0; 1,75; 0
13,88009;0;1,75, 0; 0; 1,75; 0
13,88188;0;1,75, 0; 0; 1,75; 0
13,88357;0;1,75, 0; 0; 1,75; 0
13,8851;0;1,75, 0; 0; 1,75; 0
13,88679;0;1,75, 0; 0; 1,75; 0
13,88877;0;1,75, 0; 0; 1,75; 0
13,89093;0;1,75, 0; 0; 1,75; 0
13,89266;0;1,75, 0; 0; 1,75; 0
13,89426;0;1,75, 0; 0; 1,75; 0
13,89581;0;1,75, 0; 0; 1,75; 0
13,89738;0;1,75, 0; 0; 1,75; 0
13,89894;0;1,75, 0; 0; 1,75; 0
13,90046;0;1,75, 0; 0; 1,75; 0
13,90256;0;1,75, 0; 0; 1,75; 0
13,90444;0;1,75, 0; 0; 1,75; 0
13,90622;0;1,75, 0; 0; 1,75; 0
13,91213;0;1,75, 0; 0; 1,75; 0
13,91391;0;1,75, 0; 0; 1,75; 0
13,91682;0;1,75, 0; 0; 1,75; 0
13,91877;0;1,75, 0; 0; 1,75; 0
13,92132;0;1,75, 0; 0; 1,75; 0
13,92481;0;1,75, 0; 0; 1,75; 0
13,92661;0;1,75, 0; 0; 1,75; 0
13,92827;0;1,75, 0; 0; 1,75; 0
13,93018;0;1,75, 0; 0; 1,75; 0
13,9318;0;1,75, 0; 0; 1,75; 0
13,93342;0;1,75, 0; 0; 1,75; 0
13,93516;0;1,75, 0; 0; 1,75; 0
13,9374;0;1,75, 0; 0; 1,75; 0
13,93919;0;1,75, 0; 0; 1,75; 0
13,94084;0;1,75, 0; 0; 1,75; 0
13,94679;0;1,75, 0; 0; 1,75; 0
13,94889;0;1,75, 0; 0; 1,75; 0
13,95119;0;1,75, 0; 0; 1,75; 0
13,95295;0;1,75, 0; 0; 1,75; 0
13,95446;0;1,75, 0; 0; 1,75; 0
13,95602;0;1,75, 0; 0; 1,75; 0
13,95798;0;1,75, 0; 0; 1,75; 0
13,95995;0;1,75, 0; 0; 1,75; 0
13,96164;0;1,75, 0; 0; 1,75; 0
